tag,dataset,draw,endpoint,information_regime,removal_kind,rank,fit_removed_energy_fraction,variance_match_abs_error,cohen_kappa,balanced_accuracy,nll,n_units,prediction_sha256,delta_kappa_vs_unchanged,delta_bacc_vs_unchanged,delta_nll_vs_unchanged
released,seedv,10,fresh_head,global_oracle,same_rank_random,15,0.047886829142489616,0.0,0.13297872340425532,0.30638297872340425,1.629207912473391,235,0d2158f1c2dc3b34fcaef026ff0734e5f2d1e7b1e40664829b164ed884de70d2,-0.04255319148936165,-0.0340425531914893,0.02399117138792528
released,seedv,10,exact_head,global_oracle,same_rank_random,15,0.047886829142489616,0.0,0.17553191489361697,0.34042553191489355,1.6033871694886277,235,31aed678f6057236c90e4a7aa2a45f18ee91c829c2f2fa83bf475ddc79f4d124,0.0,0.0,-0.0018295715968379422
released,seedv,10,fresh_head,global_oracle,variance_matched_random,171,0.8775891837957349,0.0,0.19148936170212771,0.35319148936170214,1.5615992487632295,235,938b5e4be2dc827acedee417643a749477e3528f52128001c88eddf5c90886f9,0.015957446808510745,0.012765957446808585,-0.04361749232223611
released,seedv,10,exact_head,global_oracle,variance_matched_random,171,0.8775891837957349,0.0,0.06382978723404253,0.251063829787234,3.0029659623572402,235,3f2d86d50b149ca06303dc90c0b00abbb77635741b90d3ccbfec1e4052a7959e,-0.11170212765957444,-0.08936170212765954,1.3977492212717746
released,seedv,11,fresh_head,global_oracle,same_rank_random,15,0.037645408781499905,0.0,0.20744680851063835,0.3659574468085106,1.5724737704393328,235,f01b799028df8797d17a56b609d9b221d181008eac3e45a07d3bedd3220127fd,0.03191489361702138,0.025531914893617058,-0.03274297064613285
released,seedv,11,exact_head,global_oracle,same_rank_random,15,0.037645408781499905,0.0,0.18617021276595747,0.3489361702127659,1.579302912434661,235,b7eb04b032438ef5c3d706bc9697c0cea4f87109de4e28300b4f62f6ee813933,0.010638297872340496,0.008510638297872353,-0.025913828650804716
released,seedv,11,fresh_head,global_oracle,variance_matched_random,178,0.8775891837957346,3.3306690738754696e-16,0.0957446808510638,0.2765957446808511,1.6611109122207117,235,04984c22c701759ef5eb685571d6c5cb7840e38bd5726b1e3c6c6f6c5bbe4116,-0.07978723404255317,-0.06382978723404248,0.055894171135246085
released,seedv,11,exact_head,global_oracle,variance_matched_random,178,0.8775891837957346,3.3306690738754696e-16,0.015957446808510634,0.2127659574468085,2.845399914784029,235,572ab19371609a7ae4925dbd31af8fe3f8ad32ffbef4ab4573e6f221e6061cc5,-0.15957446808510634,-0.12765957446808504,1.2401831736985633
released,seedv,12,fresh_head,global_oracle,same_rank_random,15,0.026219593433934214,0.0,0.1542553191489362,0.3234042553191489,1.6003010965990123,235,18c9ec1b3ec95eb56c7d278249cfd87fc927c1d1e61a0fbe3983ce428c32d113,-0.02127659574468077,-0.01702127659574465,-0.004915644486453319
released,seedv,12,exact_head,global_oracle,same_rank_random,15,0.026219593433934214,0.0,0.17553191489361697,0.3404255319148936,1.592961695368477,235,8baa4a50d2306aceb24b69354c9812ea6189a24f0f500edd4cb11e1dc41978f3,0.0,5.551115123125783e-17,-0.012255045716988544
